"","start_time","flow_type","volume","segment_area_id","segment_name","state","city","functional_classification","descriptions","facility_types","lat","long","year","month"
"1371",2022-12-01,"ped",1480,283,"Key Bridge","VA","Arlington","Principal Arterial - Other","Shared use sidewalk on East side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying northbound bicyclists and pedestrians; Shared use sidewalk on West side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying southbound bicyclists and pedestrians","sidewalk",38.9008,-77.07037,2022,"Dec"
"1372",2023-01-01,"ped",1950,283,"Key Bridge","VA","Arlington","Principal Arterial - Other","Shared use sidewalk on East side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying northbound bicyclists and pedestrians; Shared use sidewalk on West side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying southbound bicyclists and pedestrians","sidewalk",38.9008,-77.07037,2023,"Jan"
"1373",2023-01-01,"bike",797,283,"Key Bridge","VA","Arlington","Principal Arterial - Other","Shared use sidewalk on East side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying northbound bicyclists and pedestrians; Shared use sidewalk on West side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying southbound bicyclists and pedestrians","sidewalk",38.9008,-77.07037,2023,"Jan"
"1374",2023-02-01,"bike",860,283,"Key Bridge","VA","Arlington","Principal Arterial - Other","Shared use sidewalk on East side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying northbound bicyclists and pedestrians; Shared use sidewalk on West side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying southbound bicyclists and pedestrians","sidewalk",38.9008,-77.07037,2023,"Feb"
"1375",2023-02-01,"ped",2128,283,"Key Bridge","VA","Arlington","Principal Arterial - Other","Shared use sidewalk on East side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying northbound bicyclists and pedestrians; Shared use sidewalk on West side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying southbound bicyclists and pedestrians","sidewalk",38.9008,-77.07037,2023,"Feb"
"1376",2023-03-01,"bike",995,283,"Key Bridge","VA","Arlington","Principal Arterial - Other","Shared use sidewalk on East side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying northbound bicyclists and pedestrians; Shared use sidewalk on West side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying southbound bicyclists and pedestrians","sidewalk",38.9008,-77.07037,2023,"Mar"
"1377",2023-03-01,"ped",2362,283,"Key Bridge","VA","Arlington","Principal Arterial - Other","Shared use sidewalk on East side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying northbound bicyclists and pedestrians; Shared use sidewalk on West side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying southbound bicyclists and pedestrians","sidewalk",38.9008,-77.07037,2023,"Mar"
"1378",2023-04-01,"bike",1378,283,"Key Bridge","VA","Arlington","Principal Arterial - Other","Shared use sidewalk on East side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying northbound bicyclists and pedestrians; Shared use sidewalk on West side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying southbound bicyclists and pedestrians","sidewalk",38.9008,-77.07037,2023,"Apr"
"1379",2023-04-01,"ped",2922,283,"Key Bridge","VA","Arlington","Principal Arterial - Other","Shared use sidewalk on East side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying northbound bicyclists and pedestrians; Shared use sidewalk on West side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying southbound bicyclists and pedestrians","sidewalk",38.9008,-77.07037,2023,"Apr"
"1380",2023-05-01,"ped",2957,283,"Key Bridge","VA","Arlington","Principal Arterial - Other","Shared use sidewalk on East side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying northbound bicyclists and pedestrians; Shared use sidewalk on West side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying southbound bicyclists and pedestrians","sidewalk",38.9008,-77.07037,2023,"May"
"1381",2023-05-01,"bike",1542,283,"Key Bridge","VA","Arlington","Principal Arterial - Other","Shared use sidewalk on East side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying northbound bicyclists and pedestrians; Shared use sidewalk on West side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying southbound bicyclists and pedestrians","sidewalk",38.9008,-77.07037,2023,"May"
"1382",2023-06-01,"bike",1474,283,"Key Bridge","VA","Arlington","Principal Arterial - Other","Shared use sidewalk on East side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying northbound bicyclists and pedestrians; Shared use sidewalk on West side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying southbound bicyclists and pedestrians","sidewalk",38.9008,-77.07037,2023,"Jun"
"1383",2023-06-01,"ped",2650,283,"Key Bridge","VA","Arlington","Principal Arterial - Other","Shared use sidewalk on East side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying northbound bicyclists and pedestrians; Shared use sidewalk on West side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying southbound bicyclists and pedestrians","sidewalk",38.9008,-77.07037,2023,"Jun"
"1384",2023-07-01,"bike",1475,283,"Key Bridge","VA","Arlington","Principal Arterial - Other","Shared use sidewalk on East side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying northbound bicyclists and pedestrians; Shared use sidewalk on West side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying southbound bicyclists and pedestrians","sidewalk",38.9008,-77.07037,2023,"Jul"
"1385",2023-07-01,"ped",2598,283,"Key Bridge","VA","Arlington","Principal Arterial - Other","Shared use sidewalk on East side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying northbound bicyclists and pedestrians; Shared use sidewalk on West side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying southbound bicyclists and pedestrians","sidewalk",38.9008,-77.07037,2023,"Jul"
"1386",2023-08-01,"ped",2724,283,"Key Bridge","VA","Arlington","Principal Arterial - Other","Shared use sidewalk on East side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying northbound bicyclists and pedestrians; Shared use sidewalk on West side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying southbound bicyclists and pedestrians","sidewalk",38.9008,-77.07037,2023,"Aug"
"1387",2023-08-01,"bike",1513,283,"Key Bridge","VA","Arlington","Principal Arterial - Other","Shared use sidewalk on East side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying northbound bicyclists and pedestrians; Shared use sidewalk on West side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying southbound bicyclists and pedestrians","sidewalk",38.9008,-77.07037,2023,"Aug"
"1388",2023-09-01,"ped",2686,283,"Key Bridge","VA","Arlington","Principal Arterial - Other","Shared use sidewalk on East side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying northbound bicyclists and pedestrians; Shared use sidewalk on West side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying southbound bicyclists and pedestrians","sidewalk",38.9008,-77.07037,2023,"Sep"
"1389",2023-09-01,"bike",1507,283,"Key Bridge","VA","Arlington","Principal Arterial - Other","Shared use sidewalk on East side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying northbound bicyclists and pedestrians; Shared use sidewalk on West side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying southbound bicyclists and pedestrians","sidewalk",38.9008,-77.07037,2023,"Sep"
"1390",2023-10-01,"bike",1461,283,"Key Bridge","VA","Arlington","Principal Arterial - Other","Shared use sidewalk on East side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying northbound bicyclists and pedestrians; Shared use sidewalk on West side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying southbound bicyclists and pedestrians","sidewalk",38.9008,-77.07037,2023,"Oct"
"1391",2023-10-01,"ped",2879,283,"Key Bridge","VA","Arlington","Principal Arterial - Other","Shared use sidewalk on East side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying northbound bicyclists and pedestrians; Shared use sidewalk on West side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying southbound bicyclists and pedestrians","sidewalk",38.9008,-77.07037,2023,"Oct"
"1392",2023-11-01,"ped",2063,283,"Key Bridge","VA","Arlington","Principal Arterial - Other","Shared use sidewalk on East side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying northbound bicyclists and pedestrians; Shared use sidewalk on West side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying southbound bicyclists and pedestrians","sidewalk",38.9008,-77.07037,2023,"Nov"
"1393",2023-11-01,"bike",1026,283,"Key Bridge","VA","Arlington","Principal Arterial - Other","Shared use sidewalk on East side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying northbound bicyclists and pedestrians; Shared use sidewalk on West side of Francis Scott Key Bridge (US 29), South of George Washington Memorial Parkway in the Rosslyn urban village area conveying southbound bicyclists and pedestrians","sidewalk",38.9008,-77.07037,2023,"Nov"
